DECL_LAB,PERIOD_LAB,PRCCODE_LAB,INDICATORS_LAB,INDICATOR_VALUE
"France","Jan.-Dec. 2016","Polyvinyl chloride, not mixed with any other substances, in primary forms","PRODQNT",1166092756
"France","Jan.-Dec. 2016","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2016","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2016","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2016","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",189372429
"France","Jan.-Dec. 2016","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2016","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2016","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"France","Jan.-Dec. 2016","Polymers of halogenated olefins, in primary forms, n.e.c.","PQNTFLAG",:C
"France","Jan.-Dec. 2016","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2016","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2016","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"France","Jan.-Dec. 2016","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PRODQNT",13255190
"France","Jan.-Dec. 2016","Polypropylene, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2016","Polypropylene, in primary forms","PRODQNT",1904213201
"France","Jan.-Dec. 2016","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"France","Jan.-Dec. 2016","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PRODQNT",53112734
"France","Jan.-Dec. 2017","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"France","Jan.-Dec. 2017","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PQNTFLAG",:C
"France","Jan.-Dec. 2017","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Other polyethylene terephthalate in primary forms","PRODQNT",0
"France","Jan.-Dec. 2017","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Linear polyethylene having a specific gravity < 0,94, in primary forms","PRODQNT",879662943
"France","Jan.-Dec. 2017","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"France","Jan.-Dec. 2017","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PRODQNT",680527447
"France","Jan.-Dec. 2017","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Polyethylene having a specific gravity of >= 0,94, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2017","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Ethylene-vinyl acetate copolymers, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2017","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"France","Jan.-Dec. 2017","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PQNTFLAG",:C
"France","Jan.-Dec. 2017","Expansible polystyrene, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Expansible polystyrene, in primary forms","PRODQNT",151729391
"France","Jan.-Dec. 2017","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
"France","Jan.-Dec. 2017","Polystyrene, in primary forms (excluding expansible polystyrene)","PQNTFLAG",:E
"France","Jan.-Dec. 2017","Polystyrene, in primary forms (excluding expansible polystyrene)","PRODQNT",588688739
"France","Jan.-Dec. 2017","Styrene-acrylonitrile (SAN) copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Styrene-acrylonitrile (SAN) copolymers, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2017","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PQNTFLAG",:U
"France","Jan.-Dec. 2017","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","QNTUNIT",kg
"France","Jan.-Dec. 2017","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","PRODQNT",4095445
"France","Jan.-Dec. 2017","Polyvinyl chloride, not mixed with any other substances, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Polyvinyl chloride, not mixed with any other substances, in primary forms","PRODQNT",1200691646
"France","Jan.-Dec. 2017","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2017","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",181758188
"France","Jan.-Dec. 2017","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2017","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"France","Jan.-Dec. 2017","Polymers of halogenated olefins, in primary forms, n.e.c.","PQNTFLAG",:C
"France","Jan.-Dec. 2017","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2017","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"France","Jan.-Dec. 2017","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PRODQNT",14073440
"France","Jan.-Dec. 2017","Polypropylene, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2017","Polypropylene, in primary forms","PRODQNT",1933083213
"France","Jan.-Dec. 2017","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"France","Jan.-Dec. 2017","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PRODQNT",47359107
"France","Jan.-Dec. 2018","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"France","Jan.-Dec. 2018","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PQNTFLAG",:C
"France","Jan.-Dec. 2018","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Other polyethylene terephthalate in primary forms","PRODQNT",0
"France","Jan.-Dec. 2018","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Linear polyethylene having a specific gravity < 0,94, in primary forms","PRODQNT",800464547
"France","Jan.-Dec. 2018","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"France","Jan.-Dec. 2018","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PRODQNT",526875004
"France","Jan.-Dec. 2018","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Polyethylene having a specific gravity of >= 0,94, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2018","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Ethylene-vinyl acetate copolymers, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2018","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"France","Jan.-Dec. 2018","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PQNTFLAG",:C
"France","Jan.-Dec. 2018","Expansible polystyrene, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Expansible polystyrene, in primary forms","PRODQNT",149675482
"France","Jan.-Dec. 2018","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
"France","Jan.-Dec. 2018","Polystyrene, in primary forms (excluding expansible polystyrene)","PRODQNT",419856706
"France","Jan.-Dec. 2018","Styrene-acrylonitrile (SAN) copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Styrene-acrylonitrile (SAN) copolymers, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2018","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PQNTFLAG",:E
"France","Jan.-Dec. 2018","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PRODQNT",1492455
"France","Jan.-Dec. 2018","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","QNTUNIT",kg
"France","Jan.-Dec. 2018","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","PRODQNT",4025803
"France","Jan.-Dec. 2018","Polyvinyl chloride, not mixed with any other substances, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Polyvinyl chloride, not mixed with any other substances, in primary forms","PRODQNT",1112215584
"France","Jan.-Dec. 2018","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2018","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",186827922
"France","Jan.-Dec. 2018","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2018","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"France","Jan.-Dec. 2018","Polymers of halogenated olefins, in primary forms, n.e.c.","PQNTFLAG",:C
"France","Jan.-Dec. 2018","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2018","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"France","Jan.-Dec. 2018","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PRODQNT",28898595
"France","Jan.-Dec. 2018","Polypropylene, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2018","Polypropylene, in primary forms","PRODQNT",1317706670
"France","Jan.-Dec. 2018","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
"France","Jan.-Dec. 2018","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","PRODQNT",45894456
"France","Jan.-Dec. 2019","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","QNTUNIT",kg
"France","Jan.-Dec. 2019","Polyethylene terephthalate in primary forms having a viscosity number of >= 78 ml/g","PQNTFLAG",:C
"France","Jan.-Dec. 2019","Other polyethylene terephthalate in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Other polyethylene terephthalate in primary forms","PRODQNT",0
"France","Jan.-Dec. 2019","Linear polyethylene having a specific gravity < 0,94, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Linear polyethylene having a specific gravity < 0,94, in primary forms","PRODQNT",791749847
"France","Jan.-Dec. 2019","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","QNTUNIT",kg
"France","Jan.-Dec. 2019","Polyethylene having a specific gravity < 0,94, in primary forms (excluding linear)","PRODQNT",463208430
"France","Jan.-Dec. 2019","Polyethylene having a specific gravity of >= 0,94, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Polyethylene having a specific gravity of >= 0,94, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2019","Ethylene-vinyl acetate copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Ethylene-vinyl acetate copolymers, in primary forms","PRODQNT",82565350
"France","Jan.-Dec. 2019","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","QNTUNIT",kg
"France","Jan.-Dec. 2019","Polymers of ethylene, in primary forms (excluding polyethylene, ethylene-vinyl acetate copolymers)","PQNTFLAG",:C
"France","Jan.-Dec. 2019","Expansible polystyrene, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Expansible polystyrene, in primary forms","PRODQNT",127563216
"France","Jan.-Dec. 2019","Polystyrene, in primary forms (excluding expansible polystyrene)","QNTUNIT",kg
"France","Jan.-Dec. 2019","Polystyrene, in primary forms (excluding expansible polystyrene)","PRODQNT",425764770
"France","Jan.-Dec. 2019","Styrene-acrylonitrile (SAN) copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Styrene-acrylonitrile (SAN) copolymers, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2019","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms","PRODQNT",984210
"France","Jan.-Dec. 2019","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","QNTUNIT",kg
"France","Jan.-Dec. 2019","Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile (SAN) copolymers, acrylonitrile-butadiene-styrene (ABS) copolymers)","PQNTFLAG",:C
"France","Jan.-Dec. 2019","Polyvinyl chloride, not mixed with any other substances, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Polyvinyl chloride, not mixed with any other substances, in primary forms","PRODQNT",1144475600
"France","Jan.-Dec. 2019","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Non-plasticised polyvinyl chloride mixed with any other substance, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2019","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Plasticised polyvinyl chloride mixed with any other substance, in primary forms","PRODQNT",172765014
"France","Jan.-Dec. 2019","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Vinyl chloride-vinyl acetate copolymers and other vinyl chloride copolymers, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2019","Polymers of halogenated olefins, in primary forms, n.e.c.","QNTUNIT",kg
"France","Jan.-Dec. 2019","Polymers of halogenated olefins, in primary forms, n.e.c.","PQNTFLAG",:C
"France","Jan.-Dec. 2019","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms","PQNTFLAG",:C
"France","Jan.-Dec. 2019","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","QNTUNIT",kg
"France","Jan.-Dec. 2019","Polyamides, in primary forms (excluding polyamide -6, -11, -12, -6,6, -6,9, -6,10 or -6,12)","PRODQNT",31304709
"France","Jan.-Dec. 2019","Polypropylene, in primary forms","QNTUNIT",kg
"France","Jan.-Dec. 2019","Polypropylene, in primary forms","PRODQNT",1326748407
"France","Jan.-Dec. 2019","Polymers of propylene or of other olefins, in primary forms (excluding polypropylene)","QNTUNIT",kg
